antecedent_movie,antecedent_rating,consequent_movie,consequent_rating,support,confidence,lift,antecedent_support,consequent_support,zhangs_metric,jaccard,certainty,kulczynski
"Dark Knight, The (2008)",high,"Shawshank Redemption, The (1994)",high,0.00881781497534,0.1562224183583407,1.3808245723060204,0.0564439794749165,0.1131370497683455,0.2922932364469421,0.0548497056089246,0.0485817663019308,0.117080826088021
"Shawshank Redemption, The (1994)",high,"Dark Knight, The (2008)",high,0.00881781497534,0.0779392338177014,1.3808245723060204,0.1131370497683455,0.0564439794749165,0.3109781989835458,0.0548497056089246,0.0227811108987709,0.117080826088021
Toy Story (1995),high,"Shawshank Redemption, The (1994)",high,0.0082698151746126,0.151183970856102,1.3362905534982543,0.0547003437453295,0.1131370497683455,0.2662222010571932,0.051826412738058,0.0429005643744824,0.1121397617380466
"Shawshank Redemption, The (1994)",high,Toy Story (1995),high,0.0082698151746126,0.0730955526199911,1.3362905534982543,0.1131370497683455,0.0547003437453295,0.2837639739950703,0.051826412738058,0.0194596589059859,0.1121397617380466
Toy Story (1995),high,Pulp Fiction (1994),high,0.007074179245753,0.1293260473588342,1.357720579829435,0.0547003437453295,0.095252328999153,0.2787173634693536,0.0495118549511854,0.0376610180405197,0.1017969148928062
Pulp Fiction (1994),high,Toy Story (1995),high,0.007074179245753,0.0742677824267782,1.357720579829435,0.095252328999153,0.0547003437453295,0.2912098437217656,0.0495118549511854,0.0206997205087072,0.1017969148928062
Toy Story (1995),high,Forrest Gump (1994),high,0.0072236337368604,0.1320582877959927,1.4062631357713324,0.0547003437453295,0.0939072385791859,0.3056126482213439,0.051092318534179,0.0421050148960282,0.1044906823595348
Forrest Gump (1994),high,Toy Story (1995),high,0.0072236337368604,0.0769230769230769,1.4062631357713329,0.0939072385791859,0.0547003437453295,0.3188365955575104,0.051092318534179,0.0235086652477956,0.1044906823595348
Toy Story (1995),high,Star Wars: Episode IV - A New Hope (1977),high,0.0072734519005629,0.1329690346083789,1.7087627603674709,0.0547003437453295,0.077815971703283,0.4387828252747848,0.0580747812251392,0.059807002954675,0.1132194724898488
Star Wars: Episode IV - A New Hope (1977),high,Toy Story (1995),high,0.0072734519005629,0.0934699103713188,1.7087627603674709,0.077815971703283,0.0547003437453295,0.4497814331796793,0.0580747812251392,0.0410129913509081,0.1132194724898488
"Godfather, The (1972)",high,Fargo (1996),high,0.0070243610820505,0.1047548291233283,1.9308941092677416,0.067055248343546,0.0542519802720071,0.5167564410925629,0.0614646904969485,0.053399899125188,0.1171157065726834
Fargo (1996),high,"Godfather, The (1972)",high,0.0070243610820505,0.1294765840220385,1.9308941092677416,0.0542519802720071,0.067055248343546,0.5097607391666892,0.0614646904969485,0.0669078587640508,0.1171157065726834
Pulp Fiction (1994),high,Fargo (1996),high,0.0091665421212574,0.0962343096234309,1.7738395749046187,0.095252328999153,0.0542519802720071,0.4821799220977585,0.0653177138800142,0.0443906077260392,0.1325983302019817
Fargo (1996),high,Pulp Fiction (1994),high,0.0091665421212574,0.1689623507805326,1.7738395749046183,0.0542519802720071,0.095252328999153,0.4612763150662342,0.0653177138800142,0.0814702531368113,0.1325983302019817
"Shawshank Redemption, The (1994)",high,Fargo (1996),high,0.0090170876301499,0.0797005724350506,1.469081350311085,0.1131370497683455,0.0542519802720071,0.3600359013606392,0.0569361434413337,0.0269084276490082,0.122954051139472
Fargo (1996),high,"Shawshank Redemption, The (1994)",high,0.0090170876301499,0.1662075298438935,1.469081350311085,0.0542519802720071,0.1131370497683455,0.3376190010546829,0.0569361434413337,0.0598406778202715,0.122954051139472
"Silence of the Lambs, The (1991)",high,Fargo (1996),high,0.00861854232053,0.0962715637173066,1.7745262612465529,0.0895232401733672,0.0542519802720071,0.4793854538691888,0.0637670475488389,0.0444299988673354,0.1275664521984145
Fargo (1996),high,"Silence of the Lambs, The (1991)",high,0.00861854232053,0.1588613406795225,1.7745262612465529,0.0542519802720071,0.0895232401733672,0.4615069824543455,0.0637670475488389,0.0761558159039207,0.1275664521984145
"Usual Suspects, The (1995)",high,Fargo (1996),high,0.0080705425198027,0.1143260409315455,2.1073155368401406,0.0705923379664225,0.0542519802720071,0.5653736659043263,0.0691126279863481,0.0635201548471825,0.1315431857550289
Fargo (1996),high,"Usual Suspects, The (1995)",high,0.0080705425198027,0.1487603305785124,2.1073155368401406,0.0542519802720071,0.0705923379664225,0.5556053050522076,0.0691126279863481,0.084105173440313,0.1315431857550289
"Shawshank Redemption, The (1994)",high,"Sixth Sense, The (1999)",high,0.0075723608827778,0.066930867459269,1.359821156386546,0.1131370497683455,0.049220345738056,0.2983653522076171,0.0489217895075635,0.0186273671736917,0.1103885106527114
"Sixth Sense, The (1999)",high,"Shawshank Redemption, The (1994)",high,0.0075723608827778,0.1538461538461538,1.359821156386546,0.049220345738056,0.1131370497683455,0.2783075713911448,0.0489217895075635,0.0459023618780949,0.1103885106527114
"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,"Sixth Sense, The (1999)",high,0.0072734519005629,0.1053391053391053,2.14015370594318,0.0690479748916454,0.049220345738056,0.5722570301968039,0.0655296229802513,0.0590239382484601,0.126556192345666
"Sixth Sense, The (1999)",high,"Lord of the Rings: The Fellowship of the Ring, The (2001)",high,0.0072734519005629,0.1477732793522267,2.14015370594318,0.049220345738056,0.0690479748916454,0.5603231398107243,0.0655296229802513,0.0845642979845479,0.126556192345666
"Matrix, The (1999)",high,"Sixth Sense, The (1999)",high,0.0079709061923977,0.0873362445414847,1.7743931545356504,0.0912668759029542,0.049220345738056,0.4802587577435447,0.0601503759398496,0.0400890980708002,0.1246397821897707
"Sixth Sense, The (1999)",high,"Matrix, The (1999)",high,0.0079709061923977,0.1619433198380566,1.7743931545356504,0.049220345738056,0.0912668759029542,0.4590201729106628,0.0601503759398496,0.0777746976102906,0.1246397821897707
Forrest Gump (1994),high,"Sixth Sense, The (1999)",high,0.0071239974094554,0.0758620689655172,1.541274605612174,0.0939072385791859,0.049220345738056,0.3875832217046204,0.0523809523809523,0.0280209227322414,0.1102994555353902
"Sixth Sense, The (1999)",high,Forrest Gump (1994),high,0.0071239974094554,0.1447368421052631,1.5412746056121738,0.049220345738056,0.0939072385791859,0.3693667087431824,0.0523809523809523,0.0560975715625108,0.1102994555353902
Blade Runner (1982),high,Star Wars: Episode V - The Empire Strikes Back (1980),high,0.0072236337368604,0.1724137931034483,2.52617669267556,0.0418970756737906,0.0682508842724057,0.6305636439267885,0.0701839303000968,0.1117928711418231,0.1391266045809212
Star Wars: Episode V - The Empire Strikes Back (1980),high,Blade Runner (1982),high,0.0072236337368604,0.1058394160583941,2.52617669267556,0.0682508842724057,0.0418970756737906,0.6483986526225738,0.0701839303000968,0.0667384878608645,0.1391266045809212
Blade Runner (1982),high,"Shawshank Redemption, The (1994)",high,0.0070243610820505,0.1676575505350773,1.4818978475960398,0.0418970756737906,0.1131370497683455,0.3394099373384784,0.0474587680915516,0.0614756775581736,0.114872368398318
"Shawshank Redemption, The (1994)",high,Blade Runner (1982),high,0.0070243610820505,0.0620871862615587,1.4818978475960398,0.1131370497683455,0.0418970756737906,0.366674076783149,0.0474587680915516,0.0210730079985581,0.114872368398318
Eternal Sunshine of the Spotless Mind (2004),high,Fight Club (1999),high,0.0070243610820505,0.1692677070828331,2.099944798685853,0.0414985303641707,0.0806057888706222,0.5464749119004438,0.061038961038961,0.096435149513612,0.1282061650370902
Fight Club (1999),high,Eternal Sunshine of the Spotless Mind (2004),high,0.0070243610820505,0.0871446229913473,2.099944798685853,0.0806057888706222,0.0414985303641707,0.5697197130839631,0.061038961038961,0.0476223501717939,0.1282061650370902
Pulp Fiction (1994),high,Eternal Sunshine of the Spotless Mind (2004),high,0.007074179245753,0.0742677824267782,1.7896484953814162,0.095252328999153,0.0414985303641707,0.4876841025227406,0.0545524394928928,0.034188003984029,0.1223679848508441
Eternal Sunshine of the Spotless Mind (2004),high,Pulp Fiction (1994),high,0.007074179245753,0.1704681872749099,1.789648495381416,0.0414985303641707,0.095252328999153,0.4603342508272086,0.0545524394928928,0.0831346249198429,0.1223679848508441
Snatch (2000),high,Fight Club (1999),high,0.0071239974094554,0.2280701754385964,2.829451564634702,0.0312359886414586,0.0806057888706222,0.6674222106187548,0.0680304471931493,0.1603929900611729,0.1582254461865417
Fight Club (1999),high,Snatch (2000),high,0.0071239974094554,0.088380716934487,2.829451564634702,0.0806057888706222,0.0312359886414586,0.7032615718066814,0.0680304471931493,0.0589872534724857,0.1582254461865417
Dumb & Dumber (Dumb and Dumber) (1994),low,Ace Ventura: Pet Detective (1994),low,0.0233647187764658,0.4399624765478424,7.836172840944844,0.05310616250685,0.0561450704927016,0.921314142707832,0.2720417633410673,0.4066487275279658,0.4280557724354118
Ace Ventura: Pet Detective (1994),low,Dumb & Dumber (Dumb and Dumber) (1994),low,0.0233647187764658,0.4161490683229813,7.836172840944844,0.0561450704927016,0.05310616250685,0.9242804766413892,0.2720417633410673,0.3834040221206504,0.4280557724354118
Dumb & Dumber (Dumb and Dumber) (1994),low,"Shawshank Redemption, The (1994)",high,0.0073730882279679,0.1388367729831144,1.227155677714688,0.05310616250685,0.1131370497683455,0.1954891441133351,0.046409532768893,0.0289782352595245,0.1020031509125171
"Shawshank Redemption, The (1994)",high,Dumb & Dumber (Dumb and Dumber) (1994),low,0.0073730882279679,0.0651695288419198,1.227155677714688,0.1131370497683455,0.05310616250685,0.2087216134233323,0.046409532768893,0.0127399354155762,0.1020031509125171
Dumb & Dumber (Dumb and Dumber) (1994),low,Home Alone (1990),low,0.0096149055945797,0.1810506566604127,5.634464854487542,0.05310616250685,0.0321327155881034,0.8686516094016083,0.1271409749670619,0.153861943130763,0.2401377314309815
Home Alone (1990),low,Dumb & Dumber (Dumb and Dumber) (1994),low,0.0096149055945797,0.2992248062015504,5.634464854487543,0.0321327155881034,0.05310616250685,0.8498281418517796,0.1271409749670619,0.2599221094798611,0.2401377314309815
Home Alone (1990),low,Ace Ventura: When Nature Calls (1995),low,0.0084192696657201,0.262015503875969,5.472879510200131,0.0321327155881034,0.0478752553180889,0.8444141500158985,0.1176061238691719,0.2249077652418546,0.2189369923125942
Ace Ventura: When Nature Calls (1995),low,Home Alone (1990),low,0.0084192696657201,0.1758584807492195,5.472879510200131,0.0478752553180889,0.0321327155881034,0.8583757904200962,0.1176061238691719,0.1484973895449394,0.2189369923125942
Home Alone (1990),low,Waterworld (1995),low,0.0074727245553728,0.2325581395348837,5.537532069850203,0.0321327155881034,0.0419967120011956,0.8466182828906733,0.1121076233183856,0.1989152124224504,0.2052470412976909
Waterworld (1995),low,Home Alone (1990),low,0.0074727245553728,0.1779359430604982,5.537532069850203,0.0419967120011956,0.0321327155881034,0.8553354134165366,0.1121076233183856,0.1506438225784115,0.2052470412976909
Home Alone (1990),low,Ace Ventura: Pet Detective (1994),low,0.0104119962138195,0.324031007751938,5.7713171416190345,0.0321327155881034,0.0561450704927016,0.8541763330781893,0.1337172104926423,0.2838210925052598,0.2547395500161642
Ace Ventura: Pet Detective (1994),low,Home Alone (1990),low,0.0104119962138195,0.1854480922803904,5.7713171416190345,0.0561450704927016,0.0321327155881034,0.8759071993583375,0.1337172104926423,0.1584053714404095,0.2547395500161642
Home Alone (1990),low,"Mask, The (1994)",low,0.0076719972101828,0.2387596899224806,6.876073537753163,0.0321327155881034,0.0347232601006326,0.8829394046348957,0.1296296296296296,0.2113760970176483,0.2298533026369935
"Mask, The (1994)",low,Home Alone (1990),low,0.0076719972101828,0.2209469153515064,6.876073537753163,0.0347232601006326,0.0321327155881034,0.8853089777687217,0.1296296296296296,0.1950827378963758,0.2298533026369935
Batman Forever (1995),low,Home Alone (1990),low,0.0075723608827778,0.1645021645021644,5.119460384576664,0.046031983261097,0.0321327155881034,0.8434946444915359,0.1072688779110797,0.1367640492100034,0.2000805396154233
Home Alone (1990),low,Batman Forever (1995),low,0.0075723608827778,0.2356589147286822,5.119460384576664,0.0321327155881034,0.046031983261097,0.8313814570397581,0.1072688779110797,0.1987770325003309,0.2000805396154233
Dumb & Dumber (Dumb and Dumber) (1994),low,Cliffhanger (1993),low,0.0072236337368604,0.1360225140712945,5.250730624909799,0.05310616250685,0.0259054451252926,0.8549536196283402,0.1006245662734212,0.1130455646168411,0.2074343339587242
Cliffhanger (1993),low,Dumb & Dumber (Dumb and Dumber) (1994),low,0.0072236337368604,0.2788461538461538,5.250730624909799,0.0259054451252926,0.05310616250685,0.8310798060796739,0.1006245662734212,0.2384005285502102,0.2074343339587242
Batman Forever (1995),low,Cliffhanger (1993),low,0.0081701788472076,0.1774891774891774,6.851423576423576,0.046031983261097,0.0259054451252926,0.8952553084985652,0.128125,0.1556150084253188,0.2464368964368964
Cliffhanger (1993),low,Batman Forever (1995),low,0.0081701788472076,0.3153846153846154,6.851423576423576,0.0259054451252926,0.046031983261097,0.8767577303963087,0.128125,0.2823497511418552,0.2464368964368964
Pulp Fiction (1994),high,"Shawshank Redemption, The (1994)",high,0.0160912668759029,0.1689330543933054,1.4931718189506034,0.095252328999153,0.1131370497683455,0.3650572630119691,0.0836787564766839,0.0629138973619155,0.1555805738721261
"Shawshank Redemption, The (1994)",high,Pulp Fiction (1994),high,0.0160912668759029,0.1422280933509467,1.4931718189506034,0.1131370497683455,0.095252328999153,0.3724191076036608,0.0836787564766839,0.0519213984821074,0.1555805738721261
"Matrix, The (1999)",high,"Shawshank Redemption, The (1994)",high,0.0143476311463159,0.1572052401746724,1.389511574648261,0.0912668759029542,0.1131370497683455,0.3084763262248049,0.0754914809960681,0.0496899666344343,0.1420108103119069
"Shawshank Redemption, The (1994)",high,"Matrix, The (1999)",high,0.0143476311463159,0.1268163804491413,1.389511574648261,0.1131370497683455,0.0912668759029542,0.3160833988690408,0.0754914809960681,0.0391198511460782,0.1420108103119069
"Matrix, The (1999)",high,Pulp Fiction (1994),high,0.0119065411248941,0.1304585152838427,1.3696097161572052,0.0912668759029542,0.095252328999153,0.2969683679622827,0.0681883024251069,0.038912712807256,0.1277292576419214
Pulp Fiction (1994),high,"Matrix, The (1999)",high,0.0119065411248941,0.125,1.3696097161572052,0.095252328999153,0.0912668759029542,0.2982765266229833,0.0681883024251069,0.0371210459952853,0.1277292576419214
"Matrix, The (1999)",high,Forrest Gump (1994),high,0.0109101778508444,0.1195414847161571,1.272974123452214,0.0912668759029542,0.0939072385791859,0.2359747560503346,0.062607204116638,0.0282909733179801,0.1178609280344711
Forrest Gump (1994),high,"Matrix, The (1999)",high,0.0109101778508444,0.1161803713527851,1.272974123452214,0.0939072385791859,0.0912668759029542,0.2366623886691309,0.062607204116638,0.0274156347878107,0.1178609280344711
"Shawshank Redemption, The (1994)",high,Fight Club (1999),high,0.0144472674737209,0.1276970497578159,1.5842168601907536,0.1131370497683455,0.0806057888706222,0.4158176725590692,0.0805779383161989,0.0512198796959436,0.1534653357565346
Fight Club (1999),high,"Shawshank Redemption, The (1994)",high,0.0144472674737209,0.1792336217552534,1.5842168601907536,0.0806057888706222,0.1131370497683455,0.4011046441016824,0.0805779383161989,0.074528507442602,0.1534653357565346
"Matrix, The (1999)",high,Fight Club (1999),high,0.0132018133811587,0.144650655021834,1.7945442510836065,0.0912668759029542,0.0806057888706222,0.4872227503250504,0.0832025117739403,0.0696598536035369,0.1542165512439207
Fight Club (1999),high,"Matrix, The (1999)",high,0.0132018133811587,0.1637824474660074,1.7945442510836065,0.0806057888706222,0.0912668759029542,0.4815730256667161,0.0832025117739403,0.0797985345093562,0.1542165512439207
Pulp Fiction (1994),high,Fight Club (1999),high,0.0130025407263488,0.1365062761506276,1.693504623715419,0.095252328999153,0.0806057888706222,0.4526218343758393,0.0798409299479963,0.0608014349049877,0.1489082678651778
Fight Club (1999),high,Pulp Fiction (1994),high,0.0130025407263488,0.161310259579728,1.693504623715419,0.0806057888706222,0.095252328999153,0.4454112779246609,0.0798409299479963,0.0730125455946193,0.1489082678651778
"Silence of the Lambs, The (1991)",high,Fight Club (1999),high,0.0096149055945797,0.1074012242626599,1.3324256950706883,0.0895232401733672,0.0806057888706222,0.2740202899240999,0.0599006828057107,0.0291446640273299,0.1133421448878194
Fight Club (1999),high,"Silence of the Lambs, The (1991)",high,0.0096149055945797,0.1192830655129789,1.3324256950706883,0.0806057888706222,0.0895232401733672,0.2713624935601652,0.0599006828057107,0.0326859801949019,0.1133421448878194
Forrest Gump (1994),high,Fight Club (1999),high,0.0106610870323319,0.1135278514588859,1.4084329804290592,0.0939072385791859,0.0806057888706222,0.3200456704533543,0.0650653694131955,0.0358084292784729,0.1228949516874157
Fight Club (1999),high,Forrest Gump (1994),high,0.0106610870323319,0.1322620519159456,1.4084329804290592,0.0806057888706222,0.0939072385791859,0.3154153700463618,0.0650653694131955,0.0423298970809751,0.1228949516874157
"Usual Suspects, The (1995)",high,"Shawshank Redemption, The (1994)",high,0.0131519952174562,0.1863091037402964,1.6467558958075603,0.0705923379664225,0.1131370497683455,0.422576090558241,0.0771028037383177,0.082506608211379,0.1512787262426713
"Shawshank Redemption, The (1994)",high,"Usual Suspects, The (1995)",high,0.0131519952174562,0.1162483487450462,1.6467558958075603,0.1131370497683455,0.0705923379664225,0.4428479690739548,0.0771028037383177,0.0491237727465326,0.1512787262426713
Pulp Fiction (1994),high,"Usual Suspects, The (1995)",high,0.0120559956160015,0.1265690376569037,1.7929571580007262,0.095252328999153,0.0705923379664225,0.4888237941533965,0.0783932620667314,0.0602283604677867,0.1486761913760877
"Usual Suspects, The (1995)",high,Pulp Fiction (1994),high,0.0120559956160015,0.1707833450952716,1.7929571580007262,0.0705923379664225,0.095252328999153,0.4758538232000339,0.0783932620667314,0.0834829627276795,0.1486761913760877
"Usual Suspects, The (1995)",high,"Silence of the Lambs, The (1991)",high,0.0109101778508444,0.1545518701482004,1.7263882523566092,0.0705923379664225,0.0895232401733672,0.4527141732653493,0.0731218697829716,0.0714226137822732,0.1382108265599098
"Silence of the Lambs, The (1991)",high,"Usual Suspects, The (1995)",high,0.0109101778508444,0.1218697829716193,1.7263882523566092,0.0895232401733672,0.0705923379664225,0.4621271403172661,0.0731218697829716,0.0551721780440241,0.1382108265599098
"Usual Suspects, The (1995)",high,Fight Club (1999),high,0.00861854232053,0.1220889202540578,1.514642086687085,0.0705923379664225,0.0806057888706222,0.365585557560555,0.0604472396925227,0.0451200702389435,0.11450552316782
Fight Club (1999),high,"Usual Suspects, The (1995)",high,0.00861854232053,0.1069221260815822,1.514642086687085,0.0806057888706222,0.0705923379664225,0.3695672805120408,0.0604472396925227,0.0390891850790951,0.11450552316782
"Matrix, The (1999)",high,"Usual Suspects, The (1995)",high,0.0084690878294226,0.0927947598253275,1.3145160296215943,0.0912668759029542,0.0705923379664225,0.26329374357056,0.0552127314063007,0.023888787198424,0.1063832655866228
"Usual Suspects, The (1995)",high,"Matrix, The (1999)",high,0.0084690878294226,0.1199717713479181,1.314516029621594,0.0705923379664225,0.0912668759029542,0.2574368126324285,0.0552127314063007,0.0315878168009846,0.1063832655866228
"Usual Suspects, The (1995)",high,Forrest Gump (1994),high,0.0077218153738853,0.1093860268172194,1.164830618727876,0.0705923379664225,0.0939072385791859,0.1522540530072484,0.0492532570702256,0.0170830061745132,0.0958070717640474
Forrest Gump (1994),high,"Usual Suspects, The (1995)",high,0.0077218153738853,0.0822281167108753,1.1648306187278763,0.0939072385791859,0.0705923379664225,0.1561717403179693,0.0492532570702256,0.0125195640403838,0.0958070717640474
"Usual Suspects, The (1995)",high,Schindler's List (1993),high,0.00881781497534,0.1249117854622441,1.6682330469618278,0.0705923379664225,0.0748767000448363,0.4309878041689682,0.0645278891724389,0.0540847748833401,0.1213381282600642
Schindler's List (1993),high,"Usual Suspects, The (1995)",high,0.00881781497534,0.1177644710578842,1.6682330469618278,0.0748767000448363,0.0705923379664225,0.4329837627666273,0.0645278891724389,0.0507550507903575,0.1213381282600642
"Usual Suspects, The (1995)",high,Star Wars: Episode IV - A New Hope (1977),high,0.0075723608827778,0.1072688779110797,1.3784943574322046,0.0705923379664225,0.077815971703283,0.2954256285546628,0.053767244428723,0.0319382089735348,0.1022900087378702
Star Wars: Episode IV - A New Hope (1977),high,"Usual Suspects, The (1995)",high,0.0075723608827778,0.0973111395646607,1.3784943574322048,0.077815971703283,0.0705923379664225,0.2977397507598611,0.053767244428723,0.0287482045712604,0.1022900087378702
"Shawshank Redemption, The (1994)",high,Good Will Hunting (1997),high,0.008718178647935,0.0770585645090268,1.6062269630214911,0.1131370497683455,0.0479748916454939,0.4255708026385477,0.05720823798627,0.0305492708210202,0.1293911721818239
Good Will Hunting (1997),high,"Shawshank Redemption, The (1994)",high,0.008718178647935,0.181723779854621,1.6062269630214914,0.0479748916454939,0.1131370497683455,0.396442251625925,0.05720823798627,0.0773363348512418,0.1293911721818239
"Matrix, The (1999)",high,Good Will Hunting (1997),high,0.0077716335375878,0.0851528384279475,1.774945924988777,0.0912668759029542,0.0479748916454939,0.4804518983017968,0.0591133004926108,0.0390514351524956,0.1235733039491762
Good Will Hunting (1997),high,"Matrix, The (1999)",high,0.0077716335375878,0.1619937694704049,1.774945924988777,0.0479748916454939,0.0912668759029542,0.4586040333293079,0.0591133004926108,0.0778302140551197,0.1235733039491762
"Silence of the Lambs, The (1991)",high,Good Will Hunting (1997),high,0.0075225427190753,0.0840289371174179,1.7515190599770818,0.0895232401733672,0.0479748916454939,0.4712553212768455,0.0578765810655423,0.0378708976848733,0.1204152992959882
Good Will Hunting (1997),high,"Silence of the Lambs, The (1991)",high,0.0075225427190753,0.1568016614745586,1.751519059977082,0.0479748916454939,0.0895232401733672,0.4506887625146849,0.0578765810655423,0.0738936173549363,0.1204152992959882
Fight Club (1999),high,Good Will Hunting (1997),high,0.0073730882279679,0.0914709517923362,1.906642175833401,0.0806057888706222,0.0479748916454939,0.5172076709600416,0.0608302507192766,0.0456879338214319,0.1225786742346935
Good Will Hunting (1997),high,Fight Club (1999),high,0.0073730882279679,0.1536863966770508,1.906642175833401,0.0479748916454939,0.0806057888706222,0.4994802494802494,0.0608302507192766,0.0794877832835785,0.1225786742346935
"Usual Suspects, The (1995)",high,Good Will Hunting (1997),high,0.0071239974094554,0.1009174311926605,2.103546829003401,0.0705923379664225,0.0479748916454939,0.5644589115858414,0.0639248994188645,0.0556104446012702,0.1247058599369325
Good Will Hunting (1997),high,"Usual Suspects, The (1995)",high,0.0071239974094554,0.1484942886812045,2.103546829003401,0.0479748916454939,0.0705923379664225,0.551048951048951,0.0639248994188645,0.0838189245657064,0.1247058599369325
Forrest Gump (1994),high,Good Will Hunting (1997),high,0.0074727245553728,0.0795755968169761,1.6586925803812689,0.0939072385791859,0.0479748916454939,0.4382724873542994,0.0555967383246849,0.0331931425906416,0.1176694183461827
Good Will Hunting (1997),high,Forrest Gump (1994),high,0.0074727245553728,0.1557632398753894,1.6586925803812689,0.0479748916454939,0.0939072385791859,0.4171271585557299,0.0555967383246849,0.0682667425785513,0.1176694183461827
"Fugitive, The (1993)",high,"Silence of the Lambs, The (1991)",high,0.0085687241568275,0.1773195876288659,1.980710118238301,0.0483236187914113,0.0895232401733672,0.5202719894233098,0.066281310211946,0.096428982407213,0.1365173341594524
"Silence of the Lambs, The (1991)",high,"Fugitive, The (1993)",high,0.0085687241568275,0.0957150806900389,1.9807101182383005,0.0895232401733672,0.0483236187914113,0.5438146100871901,0.066281310211946,0.0497978754484191,0.1365173341594524
"Fugitive, The (1993)",high,"Shawshank Redemption, The (1994)",high,0.0077218153738853,0.1597938144329896,1.4123915619169536,0.0483236187914113,0.1131370497683455,0.3068070713432951,0.0502268308489954,0.0526087651451186,0.1140228429276353
"Shawshank Redemption, The (1994)",high,"Fugitive, The (1993)",high,0.0077218153738853,0.0682518714222809,1.4123915619169536,0.1131370497683455,0.0483236187914113,0.3292290463920327,0.0502268308489954,0.0209401567847691,0.1140228429276353
"Fugitive, The (1993)",high,Forrest Gump (1994),high,0.0076719972101828,0.1587628865979381,1.69063523749624,0.0483236187914113,0.0939072385791859,0.4292492305893342,0.0570159200296186,0.0715772719749511,0.1202302496650168
Forrest Gump (1994),high,"Fugitive, The (1993)",high,0.0076719972101828,0.0816976127320955,1.69063523749624,0.0939072385791859,0.0483236187914113,0.4508438559461212,0.0570159200296186,0.0350686374062373,0.1202302496650168
Ace Ventura: Pet Detective (1994),low,Congo (1995),low,0.0070243610820505,0.1251109139307896,4.227864268236939,0.0561450704927016,0.0295919892392766,0.8088890935267311,0.0892405063291139,0.0984317149408461,0.1812423256522635
Congo (1995),low,Ace Ventura: Pet Detective (1994),low,0.0070243610820505,0.2373737373737373,4.227864268236939,0.0295919892392766,0.0561450704927016,0.786755622257685,0.0892405063291139,0.1920090272512947,0.1812423256522635
Waterworld (1995),low,Congo (1995),low,0.0079210880286952,0.1886120996441281,6.373755347064956,0.0419967120011956,0.0295919892392766,0.8800665234156536,0.1244131455399061,0.1638693298504329,0.2281444336604479
Congo (1995),low,Waterworld (1995),low,0.0079210880286952,0.2676767676767677,6.373755347064956,0.0295919892392766,0.0419967120011956,0.8688166356221069,0.1244131455399061,0.2355733623284325,0.2281444336604479
Batman Forever (1995),low,Congo (1995),low,0.0079210880286952,0.172077922077922,5.815017053653418,0.046031983261097,0.0295919892392766,0.8679866035666673,0.1169977924944812,0.1468309528143195,0.2198773448773449
Congo (1995),low,Batman Forever (1995),low,0.0079210880286952,0.2676767676767677,5.815017053653417,0.0295919892392766,0.046031983261097,0.8532817635247247,0.1169977924944812,0.2323398484294614,0.2198773448773449
Judge Dredd (1995),low,Congo (1995),low,0.0090669057938524,0.28,9.462020202020204,0.0323818064066158,0.0295919892392766,0.924242981443208,0.1713747645951036,0.2580440474357,0.2931986531986532
Congo (1995),low,Judge Dredd (1995),low,0.0090669057938524,0.3063973063973064,9.462020202020202,0.0295919892392766,0.0323818064066158,0.9215858836989284,0.1713747645951036,0.2831855599708145,0.2931986531986532
Ace Ventura: When Nature Calls (1995),low,Congo (1995),low,0.0082199970109101,0.1716961498439125,5.8021158515435305,0.0478752553180889,0.0295919892392766,0.8692653830054415,0.118705035971223,0.1464375386732818,0.2247369638108451
Congo (1995),low,Ace Ventura: When Nature Calls (1995),low,0.0082199970109101,0.2777777777777777,5.80211585154353,0.0295919892392766,0.0478752553180889,0.8528877252425688,0.118705035971223,0.2414626063904004,0.2247369638108451
"Princess Bride, The (1987)",high,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,0.0076221790464803,0.1661237785016286,2.507220004408416,0.0458825287699895,0.0662581577243062,0.6300606499909907,0.0729265967588179,0.1069520677513307,0.1405806862432955
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),high,"Princess Bride, The (1987)",high,0.0076221790464803,0.1150375939849624,2.507220004408415,0.0662581577243062,0.0458825287699895,0.6438095058756578,0.0729265967588179,0.072480661239565,0.1405806862432955
"Princess Bride, The (1987)",high,Star Wars: Episode IV - A New Hope (1977),high,0.0073730882279679,0.1606948968512486,2.06506316548983,0.0458825287699895,0.077815971703283,0.5405553579895686,0.0633832976445396,0.0898724360917894,0.1277226084768407
Star Wars: Episode IV - A New Hope (1977),high,"Princess Bride, The (1987)",high,0.0073730882279679,0.0947503201024327,2.0650631654898297,0.077815971703283,0.0458825287699895,0.5592737408144464,0.0633832976445396,0.0512177932025967,0.1277226084768407
"Princess Bride, The (1987)",high,Star Wars: Episode V - The Empire Strikes Back (1980),high,0.0077218153738853,0.1682953311617806,2.46583370978863,0.0458825287699895,0.0682508842724057,0.6230445064273588,0.072565543071161,0.1073727307068611,0.1407170086465837
